Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Modifier #1,Modifier #2,Behavior type,Time,Media file name,Image index,Image file path,Comment
CM31_TestPart1_h2o_13,2024-03-05 13:39:28,,3.900,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,STOP,3.900,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,117,NA,
CM31_TestPart1_h2o_13,2024-03-05 13:39:28,,3.900,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,3.967,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,119,NA,
CM31_TestPart1_h2o_13,2024-03-05 13:39:28,,3.900,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,4.033,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,121,NA,
CM31_TestPart1_h2o_13,2024-03-05 13:39:28,,3.900,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,START,4.133,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,124,NA,
CM31_TestPart1_h2o_13,2024-03-05 13:39:28,,3.900,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,STOP,4.200,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,126,NA,
CM31_TestPart1_h2o_13,2024-03-05 13:39:28,,3.900,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,4.267,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,128,NA,
CM31_TestPart1_h2o_13,2024-03-05 13:39:28,,3.900,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,4.333,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,130,NA,
CM31_TestPart1_h2o_13,2024-03-05 13:39:28,,3.900,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,START,4.433,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,133,NA,
CM31_TestPart1_h2o_13,2024-03-05 13:39:28,,3.900,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,0.0,6.000,30.000,,mouth or tongue movement,,mouth movement,,STOP,4.533,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,136,NA,
CM31_TestPart1_h2o_13,2024-03-05 13:39:28,,3.900,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,START,4.667,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,140,NA,
CM31_TestPart1_h2o_13,2024-03-05 13:39:28,,3.900,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,STOP,4.799,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,NA,NA,
CM31_TestPart1_h2o_13,2024-03-05 13:39:28,,3.900,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,START,5.200,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,156,NA,
CM31_TestPart1_h2o_13,2024-03-05 13:39:28,,3.900,Media file(s),player #1:/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,0.0,6.000,30.000,,mouth or tongue movement,,tongue protrusion,,STOP,5.333,/media/cmazzio/large_data/Videos/CM31_videos/CTA_Test_part1/water_trial_13.avi,160,NA,
